hour,indoor_temp,cooling_setpoint,outdoor_temp,elec_price,solar_generation,dhw_storage_soc,dhw_demand,cooling_device,dhw_storage,electrical_storage,reward
23,24.444448471069336,24.444445,25.39,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-9.687829600155965
24,24.444454193115234,24.444445,24.99,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-9.482228998618666
1,23.33792495727539,23.277779,24.58,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-17.899254342133645
2,22.259347915649414,22.222221,24.34,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-27.39922076728908
3,22.22335433959961,22.222221,24.16,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-26.756104324536864
4,22.222368240356445,22.222221,24.0,0.028929999098181725,0.0,0.0,0.83033013,0.0,0.6,0.35,-26.11994305405824
5,22.222312927246094,22.222221,23.83,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-24.652912201567233
6,22.22224235534668,22.222221,23.69,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-23.54839411569992
7,22.22223472595215,22.222221,24.04,0.028929999098181725,0.03707818450927735,0.0,0.0,0.0,0.0,0.35,-23.35988194704987
8,22.276626586914062,22.277779,24.71,0.02914999984204769,0.13818273925781252,0.0,0.0,0.0,0.0,-0.6,-22.385491816385183
9,22.772172927856445,22.777779,25.66,0.02914999984204769,0.21211624145507815,0.0,0.20769559,0.0,0.0,-0.6,-18.246360906399786
10,24.3001766204834,24.444445,26.7,0.02914999984204769,0.44737639160156256,0.0,0.0,0.15,0.65,-0.5,0.0
11,24.44440460205078,24.444445,27.33,0.02914999984204769,0.6137341186523438,0.0,0.0,0.15,0.85,0.9,0.0
12,24.444448471069336,24.444445,27.74,0.02914999984204769,0.7198627441406251,0.0,0.0,0.15,0.85,0.9,-0.08516502380371094
13,24.4444522857666,24.444445,28.16,0.02914999984204769,0.4925437866210938,0.0,0.0,0.15,0.65,0.6,-0.14911460876464844
14,25.034141540527344,25.055555,28.56,0.02914999984204769,0.45609147949218753,0.0,0.0,0.15,0.65,0.6,-0.7298183441162109
15,24.496408462524414,24.444445,28.66,0.02914999984204769,0.3341167602539063,0.0,0.41536215,0.0,0.65,0.6,-2.6313905528841133
16,24.44561195373535,24.444445,28.34,0.05866999924182892,0.2733340942382813,0.0,0.0,0.0,0.65,0.1,-4.811804336935893
17,24.44449234008789,24.444445,27.67,0.05866999924182892,0.34565181884765633,0.0,0.0,0.0,0.6,0.4,-7.5653221855500306
18,24.444412231445312,24.444445,26.82,0.05866999924182892,0.15573975219726566,0.0,0.0,0.0,0.0,-0.8,-9.074505827160465
19,24.4444522857666,24.444445,25.7,0.02914999984204769,0.058386328125000005,0.0,0.20769554,0.0,0.0,-0.6,-9.440585837761319
20,24.444459915161133,24.444445,24.49,0.02914999984204769,0.003032750988006592,0.0,1.0383743,0.0,-0.05,-0.6,-9.069668607844505
21,24.4444522857666,24.444445,23.8,0.02914999984204769,0.0,0.0,0.41538614,0.0,0.0,-0.6,-8.541466910279269
22,24.4444522857666,24.444445,23.66,0.02914999984204769,0.0,0.0,0.20769183,0.0,0.0,0.35,-8.14504434619812
23,24.444454193115234,24.444445,23.76,0.028929999098181725,0.0,0.0,0.20768885,0.0,0.6,0.35,-7.917786291513039
24,24.444454193115234,24.444445,24.05,0.028929999098181725,0.0,0.0,0.20769599,0.0,0.6,0.35,-7.84088228800465
1,23.332141876220703,23.277779,24.25,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-16.42060565589054
2,22.278898239135742,22.222221,24.26,0.028929999098181725,0.0,0.0,1.033988,0.0,0.6,0.35,-26.387623502818315
3,22.223546981811523,22.222221,24.14,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-26.24920529522933
4,22.222381591796875,22.222221,23.94,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-26.074166952548694
5,22.222370147705078,22.222221,23.76,0.028929999098181725,0.0,0.0,0.72639143,0.0,0.6,0.35,-26.100177819898818
6,22.22224235534668,22.222221,23.66,0.028929999098181725,0.0,0.0,0.13321777,0.0,0.0,0.35,-26.304524985698663
7,22.22223472595215,22.222221,23.94,0.028929999098181725,0.05847799072265626,0.0,0.0,0.0,0.0,0.35,-27.47073195305711
8,22.2758731842041,22.277779,24.53,0.02914999984204769,0.16855894775390626,0.0,1.2687874,0.0,-0.05,-0.6,-26.482041388695507
9,22.228851318359375,22.222221,25.4,0.02914999984204769,0.25181737060546877,0.0,0.6891206,0.0,-0.05,-0.6,-27.635848140867893
10,24.21415901184082,24.444445,26.27,0.02914999984204769,0.4786035278320313,0.0,0.0,0.15,0.65,-0.5,0.0
11,24.43576431274414,24.444445,27.29,0.02914999984204769,0.7357970214843751,0.0,0.0,0.15,0.85,0.9,0.0
12,24.444416046142578,24.444445,27.98,0.02914999984204769,0.7066727050781251,0.0,0.0,0.15,0.85,0.9,0.0
13,24.444448471069336,24.444445,28.37,0.02914999984204769,0.8571287109375002,0.0,0.0,0.15,0.85,0.9,0.0
14,24.444454193115234,24.444445,28.41,0.02914999984204769,0.9016277343750002,0.0,0.0,0.15,0.85,0.9,0.0
15,24.19212532043457,24.166666,28.04,0.02914999984204769,0.8698263427734376,0.0,0.0,0.15,0.85,0.9,0.0
16,23.37201690673828,23.333334,27.72,0.05866999924182892,0.7096854492187501,0.0,0.0,0.15,0.85,0.7,-1.4562568684377766
17,23.60881805419922,23.61111,27.38,0.05866999924182892,0.4435962524414063,0.0,0.0,0.15,0.6,0.4,0.0
18,24.43802261352539,24.444445,26.83,0.05866999924182892,0.29939880981445316,0.0,0.20681988,0.0,0.0,-0.8,-3.2906068503507413
19,24.444168090820312,24.444445,26.0,0.02914999984204769,0.11473105773925783,0.0,0.0,0.0,0.0,-0.6,-5.661282344386564
20,24.444446563720703,24.444445,25.03,0.02914999984204769,0.0009473298311233522,0.0,0.20681873,0.0,0.0,-0.6,-7.608886105477723
21,24.44445037841797,24.444445,24.55,0.02914999984204769,0.0,0.0,0.2068197,0.0,0.0,-0.6,-8.518627254412422
22,24.4444522857666,24.444445,24.35,0.02914999984204769,0.0,0.0,1.0339183,0.0,-0.05,0.35,-8.971104011176067
23,24.4444522857666,24.444445,24.2,0.028929999098181725,0.0,0.0,0.4136338,0.0,0.6,0.35,-9.242544921613444
24,24.444459915161133,24.444445,24.07,0.028929999098181725,0.0,0.0,1.7175331,0.0,0.6,0.35,-9.418048366354924
1,23.314884185791016,23.277779,23.94,0.028929999098181725,0.0,0.0,0.20596245,0.0,0.6,0.35,-18.977884552965406
2,22.327272415161133,22.222221,23.8,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-30.125879079583683
3,22.226282119750977,22.222221,23.64,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-30.197738351358566
4,22.222240447998047,22.222221,23.54,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-30.29315197491087
5,22.22223663330078,22.222221,23.37,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-30.49435171432924
6,22.222238540649414,22.222221,23.33,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-29.92500330839539
7,22.222230911254883,22.222221,24.49,0.028929999098181725,0.07398163146972658,0.0,0.0,0.0,0.0,0.35,-31.974934195317473
8,22.27745246887207,22.277779,25.88,0.02914999984204769,0.2866835449218751,0.0,0.0,0.0,0.0,-0.6,-35.633058065377554
9,22.777645111083984,22.777779,28.13,0.02914999984204769,0.6504774902343751,0.0,0.0,0.3,0.0,-0.35,-0.09041786193847656
10,24.35131072998047,24.444445,30.69,0.02914999984204769,1.0499386962890627,0.0,0.0,0.3,0.85,-0.35,-1.4376103630857227
11,24.444393157958984,24.444445,32.51,0.02914999984204769,1.2190300048828127,0.0,0.0,0.3,0.85,0.9,-1.233282072625206
12,24.44445037841797,24.444445,33.93,0.02914999984204769,1.205617822265625,0.0,0.0,0.3,0.85,0.9,-0.7499599456787109
13,24.444454193115234,24.444445,34.97,0.02914999984204769,1.3380842285156251,0.0,0.0,0.3,0.85,0.9,-0.3782329559326172
14,24.73422622680664,24.777779,35.66,0.02914999984204769,1.3450034179687502,0.0,0.0,0.3,0.85,0.9,-0.41339111328125
15,24.961870193481445,25.0,35.9,0.02914999984204769,1.2307738769531251,0.0,0.41186813,0.3,0.85,0.9,-0.3710498809814453
16,24.787185668945312,24.777779,35.8,0.05866999924182892,1.0638264404296875,0.0,0.124139786,0.3,0.85,0.7,0.0
17,23.37973976135254,23.333334,35.16,0.05866999924182892,0.8109818115234376,0.0,0.0,0.3,0.6,0.7,-2.7665210134036897
18,23.77568817138672,23.777779,34.2,0.05866999924182892,0.4795411010742188,0.0,0.0,0.3,0.0,-0.65,-1.54858363830499
19,24.436607360839844,24.444445,32.49,0.02914999984204769,0.16394776611328127,0.0,2.4518125,0.15,-0.05,-0.6,-3.212186261520401
20,24.4443302154541,24.444445,29.4,0.02914999984204769,0.00620735034942627,0.0,0.41191497,0.0,0.0,-0.6,-12.483106504896568
21,24.444448471069336,24.444445,28.18,0.02914999984204769,0.0,0.0,0.0,0.0,0.0,-0.6,-16.13691886900051
22,24.44445037841797,24.444445,27.31,0.02914999984204769,0.0,0.0,0.82380545,0.0,-0.05,0.35,-19.029685545716347
23,24.4444522857666,24.444445,26.38,0.028929999098181725,0.0,0.0,0.20596339,0.0,0.6,0.35,-20.797561382500135
24,24.444454193115234,24.444445,25.65,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-22.096515907065623
1,23.372583389282227,23.277779,25.05,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-36.1496149655577
2,22.256635665893555,22.222221,24.58,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-51.755834970623255
3,22.223108291625977,22.222221,24.16,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-51.60895186528796
4,22.222339630126953,22.222221,23.78,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-50.91086843336234
5,22.222318649291992,22.222221,23.29,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-49.89771304944588
6,22.222244262695312,22.222221,22.93,0.028929999098181725,0.0,0.0,1.5117201,0.0,-0.05,0.35,-48.916242183200666
7,22.22223472595215,22.222221,24.74,0.028929999098181725,0.04412108917236329,0.0,0.0,0.0,0.0,0.35,-52.398955918397405
8,22.277421951293945,22.277779,27.04,0.02914999984204769,0.24395505981445317,0.0,0.0,0.0,0.0,-0.6,-58.72247683328169
9,22.775991439819336,22.777779,29.64,0.02914999984204769,0.6756279785156251,0.0,0.41025335,0.3,0.0,-0.35,-2.0383056270802626
10,24.378585815429688,24.444445,32.08,0.02914999984204769,1.0776084228515626,0.0,0.0,0.3,0.85,-0.35,0.0
11,24.444345474243164,24.444445,34.32,0.02914999984204769,1.3690760742187502,0.0,0.4102545,0.3,0.85,0.9,0.0
12,24.444448471069336,24.444445,36.16,0.02914999984204769,1.5644976562500004,0.0,1.7513958,0.3,0.85,0.9,0.0
13,24.444454193115234,24.444445,37.53,0.02914999984204769,1.5934998046875002,0.0,0.41021818,0.3,0.85,0.9,-1.767433845801861
14,25.104190826416016,25.11111,38.42,0.02914999984204769,1.5849292968750004,0.0,0.0,0.3,0.85,0.9,-1.1185541152954102
15,24.95513153076172,24.944445,38.73,0.02914999984204769,1.4880278320312503,0.0,0.0,0.3,0.85,0.9,-2.7536557904422807
16,23.47357749938965,23.333334,38.57,0.05866999924182892,1.3178400878906251,0.0,0.41024202,0.3,0.85,0.7,-12.548870576443733
17,23.72163963317871,23.722221,37.74,0.05866999924182892,1.0462981933593751,0.0,0.0,0.3,0.6,0.7,-10.899677670971869
18,24.433855056762695,24.444445,36.26,0.05866999924182892,0.6484132324218751,0.0,0.0,0.3,0.0,-0.5,-5.916253065282945
19,24.444263458251953,24.444445,34.1,0.02914999984204769,0.20718971557617188,0.0,0.0,0.15,0.0,-0.6,-11.67767358725905
20,24.44442367553711,24.444445,31.75,0.02914999984204769,0.0006293279170989991,0.0,0.0,0.15,0.0,-0.6,-8.857346990411315
21,24.44445037841797,24.444445,30.12,0.02914999984204769,0.0,0.0,0.6153711,0.15,-0.05,-0.6,-7.019223061510274
22,24.4444522857666,24.444445,28.95,0.02914999984204769,0.0,0.0,0.0,0.0,0.0,0.35,-17.959487389165588
23,24.4444522857666,24.444445,27.87,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-21.97914767518887
24,24.444454193115234,24.444445,26.89,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-25.238661218932975
1,23.4766902923584,23.38889,26.04,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-38.80994742248731
2,24.441429138183594,24.444445,25.34,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-26.772701525336743
3,24.44438934326172,24.444445,24.74,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-26.733279248877807
4,24.44445037841797,24.444445,24.21,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-26.411574849629687
5,24.44439697265625,24.444445,23.89,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-26.025725871764735
6,24.4444522857666,24.444445,23.81,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-25.78303384990795
7,24.44445037841797,24.444445,25.1,0.028929999098181725,0.07773279418945313,0.0,0.0,0.0,0.0,0.35,-28.946197028013557
8,23.085908889770508,23.055555,27.21,0.028929999098181725,0.30106217651367195,0.0,0.0,0.0,0.0,-0.5,-54.15649820442559
9,22.7997989654541,22.777779,29.58,0.028929999098181725,0.7393665527343751,0.0,0.0,0.3,0.0,-0.35,-4.222258047215291
10,24.152910232543945,24.166666,32.01,0.028929999098181725,1.1294761230468753,0.0,1.2487504,0.3,0.85,-0.35,0.0
11,24.442813873291016,24.444445,34.16,0.028929999098181725,1.4130363281250002,0.0,0.17811482,0.3,0.85,0.9,0.0
12,24.444429397583008,24.444445,35.86,0.028929999098181725,1.5897807128906252,0.0,0.0,0.3,0.85,0.9,-1.4542412754999532
13,24.44445037841797,24.444445,37.12,0.028929999098181725,1.6647312011718751,0.0,0.7648077,0.3,0.85,0.9,-2.3258914451616874
14,24.444454193115234,24.444445,37.83,0.028929999098181725,1.68870791015625,0.0,0.40856555,0.3,0.85,0.9,-3.830516313031694
15,24.44465446472168,24.444445,37.89,0.028929999098181725,1.6025727539062502,0.0,0.9161499,0.3,0.85,0.9,-5.310599849559367
16,24.444459915161133,24.444445,37.31,0.028929999098181725,1.3909855957031252,0.0,0.21534976,0.3,0.85,0.9,-5.9745823645243945
17,24.444448471069336,24.444445,36.21,0.028929999098181725,1.0853953125000002,0.0,0.47999957,0.3,0.6,0.9,-5.304351379923901
18,24.337736129760742,24.333334,34.55,0.028929999098181725,0.6033965698242189,0.0,0.24127004,0.3,0.0,-0.35,-4.291099669793766
19,23.89792251586914,23.88889,32.67,0.028929999098181725,0.17128540649414065,0.0,0.15139319,0.15,0.0,-0.6,-12.500809226199635
20,23.99825668334961,24.0,30.59,0.028929999098181725,0.0,0.0,0.6135724,0.15,-0.05,-0.6,-9.126359777616017
21,24.435853958129883,24.444445,29.04,0.028929999098181725,0.0,0.0,0.6637173,0.0,-0.05,-0.6,-16.82899576562704
22,24.443883895874023,24.444445,27.86,0.028929999098181725,0.0,0.0,0.48772374,0.0,0.0,0.35,-19.51142071863069
23,22.381807327270508,22.222221,26.82,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-48.47223113467044
24,22.223953247070312,22.222221,26.04,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-49.285655285362736
1,23.221786499023438,23.277779,25.54,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-33.89393536154239
2,22.242517471313477,22.222221,25.23,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-46.70803508028621
3,23.6645450592041,23.666666,25.04,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-27.553548586092802
4,23.88650894165039,23.88889,24.9,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-24.39966691263544
5,22.52041244506836,22.444445,24.73,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-40.06257276109318
6,22.226985931396484,22.222221,24.6,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-41.237881820547045
7,22.22258186340332,22.222221,25.51,0.028929999098181725,0.07413896026611329,0.0,0.0,0.0,0.0,0.35,-42.786731874002726
8,22.277137756347656,22.277779,27.4,0.028929999098181725,0.30147482299804695,0.0,0.0,0.15,0.0,-0.5,-14.401460990324267
9,24.330095291137695,24.444445,29.29,0.028929999098181725,0.7437142089843751,0.0,0.0,0.15,0.0,-0.35,-3.1421113766882627
10,24.444290161132812,24.444445,31.17,0.028929999098181725,1.1339609619140627,0.0,0.0,0.3,0.85,-0.35,0.0
11,24.444448471069336,24.444445,32.75,0.028929999098181725,1.4344554199218753,0.0,0.0,0.3,0.85,0.9,0.0
12,24.44445037841797,24.444445,34.07,0.028929999098181725,1.6158610839843752,0.0,0.16982011,0.3,0.85,0.9,0.0
13,24.4444522857666,24.444445,35.8,0.028929999098181725,1.6406704101562501,0.0,0.4982875,0.3,0.85,0.9,0.0
14,25.35903549194336,25.444445,36.82,0.028929999098181725,1.5433681640625003,0.0,0.3351346,0.3,0.85,0.9,0.0
15,26.65265464782715,26.666666,37.01,0.028929999098181725,1.5569731933593753,0.0,0.052610572,0.3,0.85,0.9,-0.6052608489990234
16,24.41534996032715,24.222221,36.56,0.028929999098181725,1.3310327636718753,0.0,0.13171582,0.3,0.85,0.9,-4.19236809843278
17,23.38170051574707,23.333334,35.34,0.028929999098181725,1.0027346923828127,0.0,0.2596617,0.3,0.6,0.9,-7.867598708777223
18,24.051982879638672,24.055555,33.85,0.028929999098181725,0.6178386474609376,0.0,0.4070299,0.3,0.0,-0.35,-3.358470376002515
19,24.4291934967041,24.444445,31.98,0.028929999098181725,0.20497029418945314,0.0,0.0,0.15,0.0,-0.6,-5.699094354498811
20,24.283245086669922,24.277779,30.03,0.028929999098181725,0.00504462947845459,0.0,0.0,0.15,0.0,-0.6,-4.427000988016516
21,23.90044403076172,23.88889,28.71,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,-0.6,-16.29538776645495
22,24.052318572998047,24.055555,27.68,0.028929999098181725,0.0,0.0,0.2035148,0.0,0.0,0.35,-16.81231796625434
23,24.41341781616211,24.444445,26.75,0.028929999098181725,0.0,0.0,1.4609622,0.0,0.6,0.35,-14.723475687878818
24,24.44367790222168,24.444445,26.01,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-14.880512852050742
1,23.375961303710938,23.277779,25.61,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-25.33274969604099
2,22.461441040039062,22.38889,25.46,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-34.443945944309235
3,23.320899963378906,23.333334,25.35,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-23.368714209358586
4,23.16984748840332,23.166666,25.3,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-24.50294185837629
5,22.302799224853516,22.222221,25.21,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-34.15331529791365
6,22.224424362182617,22.222221,25.11,0.028929999098181725,0.0,0.0,2.794281,0.0,-0.05,0.35,-33.07574977079639
7,22.22223663330078,22.222221,25.61,0.028929999098181725,0.0440760223388672,0.0,0.9334254,0.0,-0.05,0.35,-31.839613466730952
8,22.276569366455078,22.277779,26.56,0.02914999984204769,0.1933137634277344,0.0,0.0,0.0,0.0,-0.6,-31.878262635567808
9,22.773969650268555,22.777779,27.84,0.02914999984204769,0.4830374633789063,0.0,0.0,0.3,0.0,-0.5,-0.18163299560546875
10,24.364717483520508,24.444445,29.19,0.02914999984204769,0.9004763671875001,0.0,0.0,0.15,0.85,-0.35,-0.4065532684326172
11,24.444305419921875,24.444445,30.76,0.02914999984204769,1.099843359375,0.0,0.0,0.3,0.85,0.9,-4.235756332191478
12,24.444448471069336,24.444445,32.12,0.02914999984204769,1.2089685791015627,0.0,0.0,0.3,0.85,0.9,-1.9723026374970225
13,24.4444522857666,24.444445,33.37,0.02914999984204769,1.3282727050781253,0.0,0.0,0.3,0.85,0.9,-1.1597055451057656
14,24.4444580078125,24.444445,33.96,0.02914999984204769,1.2210691406250003,0.0,0.0,0.3,0.85,0.9,-0.7408962249755859
15,24.444576263427734,24.444445,34.01,0.02914999984204769,1.1795091796875001,0.0,0.0,0.3,0.85,0.9,-0.5339679718017578
16,24.4444580078125,24.444445,33.62,0.05866999924182892,1.0201653808593751,0.0,0.0,0.3,0.85,0.7,-0.5121326446533203
17,24.444509506225586,24.444445,32.92,0.05866999924182892,0.7960651611328126,0.0,0.4053736,0.3,0.6,0.7,-0.5710105895996094
18,25.432527542114258,25.444445,32.09,0.05866999924182892,0.50727802734375,0.0,0.0,0.3,0.0,-0.65,-4.892447134272345
19,26.37642478942871,26.38889,30.95,0.02914999984204769,0.16663538818359377,0.0,0.0,0.0,0.0,-0.6,-0.23169326782226562
20,24.567516326904297,24.444445,29.22,0.02914999984204769,0.005724769020080568,0.0,1.6924322,0.0,-0.05,-0.6,-6.634686386041722
21,24.44512176513672,24.444445,27.99,0.02914999984204769,0.0,0.0,0.0,0.0,0.0,-0.6,-9.239297970521875
22,24.44449234008789,24.444445,27.18,0.02914999984204769,0.0,0.0,0.9345119,0.0,-0.05,0.35,-10.35123060312253
23,24.4444522857666,24.444445,26.48,0.028929999098181725,0.0,0.0,1.013662,0.0,0.6,0.35,-10.607837586288952
24,24.444456100463867,24.444445,25.9,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-10.486280158980662
1,23.425355911254883,23.333334,25.51,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-19.119018456785852
2,22.277389526367188,22.222221,25.2,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-29.874107474985067
3,22.223739624023438,22.222221,24.95,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-29.516272357446724
4,22.22243309020996,22.222221,24.75,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-29.093580193297385
5,22.222423553466797,22.222221,24.54,0.028929999098181725,0.0,0.0,0.93788064,0.0,0.6,0.35,-28.693508876036503
6,22.22224998474121,22.222221,24.42,0.028929999098181725,0.0,0.0,0.5569717,0.0,0.0,0.35,-28.24827775452286
7,22.222232818603516,22.222221,25.18,0.028929999098181725,0.05905165557861329,0.0,0.13263245,0.0,0.0,0.35,-29.125502152601257
8,22.22222900390625,22.222221,26.26,0.02914999984204769,0.2797170959472656,0.0,0.5528947,0.0,0.0,-0.6,-32.515519153912464
9,22.775636672973633,22.777779,28.01,0.02914999984204769,0.7122771972656251,0.0,0.0,0.3,0.0,-0.35,-0.027853012084960938
10,24.37291145324707,24.444445,29.9,0.02914999984204769,1.0485013916015626,0.0,0.20198524,0.3,0.85,-0.35,-2.1395124300572017
11,24.444339752197266,24.444445,31.94,0.02914999984204769,1.3426797363281253,0.0,0.40397036,0.3,0.85,0.9,-2.102785411680184
12,24.444448471069336,24.444445,33.56,0.02914999984204769,1.4688373535156252,0.0,0.20198523,0.3,0.85,0.9,-0.9433498382568359
13,24.44445037841797,24.444445,34.74,0.02914999984204769,1.4621705566406251,0.0,0.0,0.3,0.85,0.9,-0.7516117095947266
14,24.444456100463867,24.444445,35.33,0.02914999984204769,1.4417915039062503,0.0,0.20198037,0.3,0.85,0.9,-0.4130287170410156
15,24.444456100463867,24.444445,35.53,0.02914999984204769,1.4128163085937502,0.0,0.0,0.3,0.85,0.9,-0.06990242004394531
16,24.149581909179688,24.11111,35.37,0.05866999924182892,1.2582613769531252,0.0,0.0,0.3,0.85,0.7,0.0
17,23.8970947265625,23.88889,34.88,0.05866999924182892,1.0091263916015627,0.0,0.0,0.3,0.6,0.7,0.0
18,24.435955047607422,24.444445,34.12,0.05866999924182892,0.615702978515625,0.0,0.40396875,0.3,0.0,-0.5,0.0
19,25.159894943237305,25.166666,32.56,0.02914999984204769,0.1810267272949219,0.0,0.0,0.15,0.0,-0.6,0.0
20,24.469022750854492,24.444445,30.49,0.02914999984204769,0.0031592694282531744,0.0,0.20198503,0.15,0.0,-0.6,-1.4894502981369442
21,24.44476318359375,24.444445,29.46,0.02914999984204769,0.0,0.0,0.807925,0.15,-0.05,-0.6,-1.049881437302247
22,24.4444580078125,24.444445,28.37,0.02914999984204769,0.0,0.0,0.0,0.0,0.0,0.35,-6.739585900217207
23,24.4444522857666,24.444445,27.42,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-8.609699220545735
24,22.90420150756836,22.777779,26.54,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-23.65773838106543
1,23.329998016357422,23.333334,25.76,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-19.347359851948568
2,22.331085205078125,22.222221,25.09,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-30.865975393771805
3,22.226675033569336,22.222221,24.46,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-30.88418318553886
4,22.222749710083008,22.222221,23.94,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-30.69647102455201
5,22.222314834594727,22.222221,23.77,0.028929999098181725,0.0,0.0,0.0,0.0,0.6,0.35,-30.79245702602202
6,22.22224235534668,22.222221,23.76,0.028929999098181725,0.0,0.0,0.0,0.0,0.0,0.35,-31.05647895754373
7,22.222232818603516,22.222221,25.0,0.028929999098181725,0.0661264114379883,0.0,0.0,0.0,0.0,0.35,-33.92347922758199
8,22.22222900390625,22.222221,27.06,0.02914999984204769,0.28839922485351566,0.0,0.20125175,0.0,0.0,-0.6,-40.2406715540601
9,22.77484703063965,22.777779,29.44,0.02914999984204769,0.7289150390625001,0.0,0.0,0.3,0.0,-0.35,0.0
10,24.381359100341797,24.444445,31.88,0.02914999984204769,1.1190952148437503,0.0,0.0,0.3,0.85,-0.35,-0.5348033905029297
11,24.444355010986328,24.444445,34.1,0.02914999984204769,1.3976118164062503,0.0,0.0,0.3,0.85,0.9,-0.28334617614746094
12,24.444448471069336,24.444445,35.81,0.02914999984204769,1.5642761718750002,0.0,0.0,0.3,0.85,0.9,0.0
13,26.29932975769043,26.38889,37.03,0.02914999984204769,1.6283979492187501,0.0,0.0,0.3,0.85,0.9,-1.8845285441740685
14,26.666526794433594,26.666666,37.82,0.02914999984204769,1.6468532226562502,0.0,0.0,0.3,0.85,0.9,-0.9727725982666016
15,25.09041976928711,25.0,38.27,0.02914999984204769,1.568393994140625,0.0,0.40249294,0.3,0.85,0.9,-1.540500426563085
16,24.46242904663086,24.444445,38.35,0.05866999924182892,1.3667206054687502,0.0,0.20125179,0.3,0.85,0.7,-4.725221899661847
17,24.444660186767578,24.444445,37.98,0.05866999924182892,1.0782273925781252,0.0,0.0,0.3,0.6,0.7,-5.7000779249974585
18,26.617496490478516,26.666666,37.01,0.05866999924182892,0.6791094726562501,0.0,0.40250298,0.3,0.0,-0.5,0.0
19,26.053363800048828,26.0,35.2,0.02914999984204769,0.2179573425292969,0.0,0.20124929,0.15,0.0,-0.6,-3.827881263801828
20,23.429271697998047,23.333334,32.1,0.02914999984204769,0.0009340385198593141,0.0,0.0,0.15,0.0,-0.6,-17.186705743693892
21,24.444387435913086,24.444445,30.35,0.02914999984204769,0.0,0.0,0.22271876,0.15,0.0,-0.6,-7.723293119928712
