hour,indoor_temp,cooling_setpoint,outdoor_temp,outdoor_temp_predicted,cooling_demand,elec_price,carbon_intensity,solar_generation,occupant_count,electrical_storage_soc,dhw_storage_soc,dhw_demand,cooling_device,dhw_storage,electrical_storage,reward
2,22.31410026550293,22.222221,24.61,27.006818771362305,3.4450493,0.028929999098181725,0.4513154923915863,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-12.624645760111889
3,22.225513458251953,22.222221,24.35,28.613006591796875,3.2979424,0.028929999098181725,0.4230087399482727,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-9.785292504242534
4,22.222579956054688,22.222221,24.15,31.067455291748047,2.7480094,0.028929999098181725,0.41121596097946167,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-7.563171401619911
5,22.222261428833008,22.222221,24.13,30.954008102416992,2.356346,0.028929999098181725,0.4213029742240906,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-6.074373457264301
6,22.222238540649414,22.222221,24.14,33.35296630859375,2.16638,0.028929999098181725,0.43950456380844116,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-5.040294255610206
7,22.222230911254883,22.222221,25.34,33.90811538696289,2.1110485,0.028929999098181725,0.4692046642303467,0.07312628631591798,2.0,0.0,0.0,0.0,0.1,-0.01,0.6,-5.139073703670874
8,22.277355194091797,22.277779,27.16,34.6225471496582,2.2446082,0.02914999984204769,0.5020773410797119,0.30256203002929694,1.0,0.0,0.0,0.0,0.1,-0.01,0.0,-5.800094555776013
9,22.222644805908203,22.222221,28.8,36.96888732910156,2.7354076,0.02914999984204769,0.5067043304443359,0.7067598632812501,1.0,0.0,0.0,0.0,0.1,-0.01,0.0,-7.869482010195497
10,24.305679321289062,24.444445,30.34,37.11147689819336,0.8632731,0.02914999984204769,0.4979178309440613,1.0876026855468752,1.0,0.0,0.0,0.0,0.4,0.8,0.0,-13.411692082010335
11,24.444414138793945,24.444445,31.77,36.57633972167969,1.39293,0.02914999984204769,0.5032957196235657,1.34618759765625,2.0,0.0,0.0,0.0,0.1,0.8,0.9,-0.04400062561035156
12,24.444448471069336,24.444445,33.12,36.81278991699219,1.883258,0.02914999984204769,0.5202459692955017,1.3761098144531252,2.0,0.0,0.0,0.0,0.2,0.8,0.9,-0.2512531280517578
13,24.44445037841797,24.444445,34.33,34.92377471923828,2.5938137,0.02914999984204769,0.5213693976402283,1.4828510742187502,2.0,0.0,0.0,0.0,0.2,0.8,0.9,0.0
14,24.444454193115234,24.444445,35.4,32.256744384765625,3.5058346,0.02914999984204769,0.5194204449653625,1.5631875000000002,2.0,0.0,0.0,0.0,0.2,0.8,0.9,-1.041222095318517
15,24.4444580078125,24.444445,36.32,31.44680404663086,4.4683037,0.02914999984204769,0.5163971185684204,1.4334360351562503,2.0,0.0,0.0,0.0,0.2,0.8,0.9,-2.387414236294717
16,24.444454193115234,24.444445,36.76,29.969717025756836,5.613886,0.05866999924182892,0.5085193514823914,1.2624275390625004,3.0,0.0,0.0,0.0,0.2,0.4,0.6,-4.4977603568841005
17,24.44445037841797,24.444445,36.66,28.974132537841797,6.316461,0.05866999924182892,0.5007185339927673,0.9816743408203127,3.0,0.0,0.0,0.0,0.2,0.7,0.6,-6.448669116511155
18,24.444448471069336,24.444445,35.97,26.51180648803711,6.5472894,0.05866999924182892,0.4927065074443817,0.6062695678710939,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-13.964980029417347
19,24.444448471069336,24.444445,34.17,25.940336227416992,5.5740995,0.02914999984204769,0.4875738024711609,0.18901658935546878,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-14.528423373940313
20,24.44445037841797,24.444445,31.48,24.79822540283203,4.7908525,0.02914999984204769,0.490402489900589,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-12.387731247235934
21,24.44445037841797,24.444445,30.9,24.356290817260742,4.6401,0.02914999984204769,0.4946337342262268,0.0,3.0,0.0,0.0,0.57581604,0.1,-0.01,0.0,-11.863410633090098
22,24.4444522857666,24.444445,29.69,23.79376220703125,3.7384934,0.02914999984204769,0.4965296685695648,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-10.672916420884576
23,24.444454193115234,24.444445,28.13,21.955615997314453,3.0688677,0.028929999098181725,0.4893677234649658,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-8.783852954526083
24,24.4444522857666,24.444445,26.92,23.23699378967285,2.5591397,0.028929999098181725,0.4829384684562683,0.0,3.0,0.0,0.0,0.4266892,0.1,0.7,0.6,-6.710264699449908
1,23.3448429107666,23.277779,25.95,24.062456130981445,3.467259,0.028929999098181725,0.4542155861854553,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-11.291167876697727
2,22.249954223632812,22.222221,24.94,26.04655647277832,4.7324414,0.028929999098181725,0.4409414529800415,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-15.338629343026696
3,22.222606658935547,22.222221,23.87,29.8242244720459,3.91736,0.028929999098181725,0.4092092216014862,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-11.14968993702496
4,22.222259521484375,22.222221,23.1,31.608627319335938,3.0027456,0.028929999098181725,0.39748048782348633,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-7.935002256548614
5,22.222238540649414,22.222221,22.57,33.35487365722656,2.4551551,0.028929999098181725,0.3858474791049957,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-5.698393156984821
6,22.22218894958496,22.222221,22.43,33.57337188720703,2.1024325,0.028929999098181725,0.4090045988559723,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-4.3641789412504295
7,22.22222900390625,22.222221,24.41,34.2442626953125,2.2269356,0.028929999098181725,0.44127634167671204,0.06934523162841798,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-5.425078372067219
8,22.277385711669922,22.277779,26.77,36.438079833984375,2.956727,0.02914999984204769,0.4734443426132202,0.30075272827148447,3.0,0.0,0.0,2.2398844,0.1,-0.01,0.0,-7.866025896804786
9,22.776275634765625,22.777779,29.28,36.37442398071289,2.43777,0.02914999984204769,0.49496757984161377,0.7415883544921876,1.0,0.0,0.0,0.0,0.1,-0.01,0.0,-7.400191417022143
10,24.365741729736328,24.444445,31.58,35.61927032470703,1.2468228,0.02914999984204769,0.47852134704589844,1.1200462646484377,1.0,0.0,0.0,0.0,0.1,0.8,0.0,-2.6269370538975636
11,24.444364547729492,24.444445,33.3,35.97620391845703,1.7759978,0.02914999984204769,0.47194144129753113,1.4002642089843753,1.0,0.0,0.0,0.0,0.1,0.8,0.9,-4.81505161169116
12,24.444448471069336,24.444445,34.46,33.45536422729492,2.3350785,0.02914999984204769,0.4787648618221283,1.4711399414062503,1.0,0.0,0.0,0.0,0.2,0.8,0.9,-2.159025447912427
13,25.664731979370117,25.666666,35.19,32.2285270690918,2.0367572,0.02914999984204769,0.48205357789993286,1.5983441894531252,1.0,0.0,0.0,1.3055186,0.2,0.8,0.9,0.0
14,26.661161422729492,26.666666,35.58,29.226518630981445,1.9817668,0.02914999984204769,0.47815632820129395,1.5007565917968753,2.0,0.0,0.0,0.6370584,0.2,0.8,0.9,0.0
15,26.666418075561523,26.666666,35.62,28.256071090698242,2.0497196,0.02914999984204769,0.472785621881485,1.472730615234375,2.0,0.0,0.0,0.0,0.2,0.8,0.9,0.0
16,26.66665267944336,26.666666,35.42,28.330259323120117,2.650506,0.05866999924182892,0.47133103013038635,1.2604514648437504,3.0,0.0,0.0,0.0,0.2,0.4,0.6,0.0
17,26.666671752929688,26.666666,35.0,28.026199340820312,3.2556121,0.05866999924182892,0.4678861200809479,1.0022756103515627,3.0,0.0,0.0,0.0,0.2,0.7,0.6,-1.111034404460952
18,26.666671752929688,26.666666,34.22,26.110883712768555,3.5674238,0.05866999924182892,0.46750587224960327,0.6061384643554688,2.0,0.0,0.0,0.0,0.1,-0.01,0.0,-4.025178352607327
19,25.354780197143555,25.333334,32.92,24.93121337890625,5.0573673,0.02914999984204769,0.46248000860214233,0.1986195190429688,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-12.447119597232813
20,24.453758239746094,24.444445,30.2,25.10089874267578,5.9380507,0.02914999984204769,0.4608685374259949,0.001266091346740723,3.0,0.0,0.0,0.2123609,0.1,-0.01,0.0,-16.44514674126185
21,24.444538116455078,24.444445,28.84,25.10936737060547,4.986175,0.02914999984204769,0.4643038511276245,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-14.231806906173006
22,24.444454193115234,24.444445,28.12,23.369375228881836,3.9556065,0.02914999984204769,0.46254897117614746,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-12.49010250181891
23,24.4444522857666,24.444445,27.37,23.321882247924805,3.165474,0.028929999098181725,0.4421089291572571,0.0,3.0,0.0,0.0,0.21236017,0.1,0.7,0.6,-10.610148640353145
24,24.444454193115234,24.444445,26.56,23.967796325683594,2.5727754,0.028929999098181725,0.42572543025016785,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-8.441799641328544
1,23.373706817626953,23.277779,25.71,25.4086856842041,3.443113,0.028929999098181725,0.40102270245552063,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-13.1733907610178
2,22.26214027404785,22.222221,24.9,27.647546768188477,4.7549973,0.028929999098181725,0.3826252520084381,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-17.550846270183683
3,22.223203659057617,22.222221,24.22,28.92804527282715,3.9602144,0.028929999098181725,0.3652194142341614,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-13.290978826247738
4,22.22234344482422,22.222221,23.75,32.25209426879883,3.1096087,0.028929999098181725,0.3552728593349457,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-9.985936562894494
5,22.222278594970703,22.222221,23.56,32.8011474609375,3.3852592,0.028929999098181725,0.36142075061798096,0.0,3.0,0.0,0.0,0.9987049,0.1,0.7,0.6,-7.784764989177347
6,22.22219467163086,22.222221,23.61,34.6102294921875,2.4679842,0.028929999098181725,0.3866690695285797,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-6.446431583623053
7,22.22222900390625,22.222221,24.86,35.6395378112793,2.205327,0.028929999098181725,0.4088788330554962,0.06402539520263673,1.0,0.0,0.0,0.0,0.1,-0.01,0.6,-6.163554780418053
8,22.277509689331055,22.277779,27.08,37.010501861572266,2.399935,0.02914999984204769,0.42311331629753113,0.29274975585937507,1.0,0.0,0.0,0.0,0.1,-0.01,0.0,-7.702115550637245
9,22.77535629272461,22.777779,29.37,36.41836166381836,3.1564713,0.02914999984204769,0.42599934339523315,0.7512620361328126,1.0,0.0,0.0,0.9549579,0.1,-0.01,0.0,-7.741633736528456
10,24.37324333190918,24.444445,31.63,36.109039306640625,1.5000345,0.02914999984204769,0.40827298164367676,1.0691560546875,1.0,0.0,0.0,0.0,0.1,0.8,0.0,-2.852724659638625
11,24.444347381591797,24.444445,33.52,36.64678192138672,1.9693427,0.02914999984204769,0.42357632517814636,1.2641201660156254,1.0,0.0,0.0,0.0,0.1,0.8,0.9,-4.775506359615974
12,24.444448471069336,24.444445,35.0,34.82524490356445,2.5599189,0.02914999984204769,0.4420897662639618,1.4804037597656252,1.0,0.0,0.0,0.0,0.2,0.8,0.9,-2.6994729170146456
13,24.4444522857666,24.444445,36.03,34.78394317626953,3.452195,0.02914999984204769,0.4458899199962616,1.5257438964843753,2.0,0.0,0.0,0.0,0.2,0.8,0.9,-4.722626789021888
14,25.281837463378906,25.333334,36.63,30.899242401123047,3.2690127,0.02914999984204769,0.44544973969459534,1.5402314941406252,2.0,0.0,0.0,0.0,0.2,0.8,0.9,-2.904683750242839
15,24.547809600830078,24.444445,36.8,30.035785675048828,5.2793217,0.02914999984204769,0.4395768940448761,1.3108875000000002,3.0,0.0,0.0,0.7447866,0.2,0.8,0.9,-8.9427450060939
16,24.445905685424805,24.444445,36.63,29.323753356933594,6.172311,0.05866999924182892,0.43935757875442505,1.1651083740234376,2.0,0.0,0.0,0.0,0.2,0.4,0.6,-10.262343718208285
17,24.44451141357422,24.444445,36.16,27.358198165893555,6.2686696,0.05866999924182892,0.43345221877098083,0.9507152343750002,2.0,0.0,0.0,0.0,0.2,0.7,0.6,-11.33348210999975
18,24.44445037841797,24.444445,35.3,27.219423294067383,6.608397,0.05866999924182892,0.43074044585227966,0.5725764770507814,2.0,0.0,0.0,0.21139073,0.1,-0.01,0.0,-19.883783382192632
19,24.44445037841797,24.444445,33.84,25.56380271911621,5.6610017,0.02914999984204769,0.4330641031265259,0.18575903320312503,2.0,0.0,0.0,0.21139075,0.1,-0.01,0.0,-20.582194293678185
20,24.44445037841797,24.444445,31.8,25.484928131103516,4.689396,0.02914999984204769,0.43436411023139954,0.0022677934169769293,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-19.373426704583835
21,24.4444522857666,24.444445,29.9,24.359127044677734,3.9166245,0.02914999984204769,0.44103431701660156,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-17.325742527642433
22,24.4444522857666,24.444445,28.54,24.37445640563965,4.685743,0.02914999984204769,0.44549497961997986,0.0,3.0,0.0,0.0,1.5963271,0.1,-0.01,0.6,-14.880571713296376
23,24.44445037841797,24.444445,27.54,24.344635009765625,3.1077542,0.028929999098181725,0.43478289246559143,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-12.419114908556367
24,24.444456100463867,24.444445,26.72,24.46330451965332,2.3913422,0.028929999098181725,0.4149722456932068,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-9.906630419558496
1,23.372539520263672,23.277779,26.01,25.39693832397461,3.2792392,0.028929999098181725,0.4074867367744446,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-14.810667912421195
2,22.26247787475586,22.222221,25.48,26.920272827148438,4.6925883,0.028929999098181725,0.37715065479278564,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-19.664026724422
3,22.223522186279297,22.222221,25.24,29.061126708984375,4.057846,0.028929999098181725,0.37385207414627075,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-15.70262762537459
4,22.222389221191406,22.222221,24.91,30.401660919189453,3.263845,0.028929999098181725,0.37021857500076294,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-12.249666216262995
5,22.222225189208984,22.222221,24.54,31.88091278076172,2.7246237,0.028929999098181725,0.37172582745552063,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-9.509865561300103
6,22.22223663330078,22.222221,24.19,34.44123840332031,2.438817,0.028929999098181725,0.37878942489624023,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-7.432416598909185
7,22.222232818603516,22.222221,24.91,36.193084716796875,2.3849459,0.028929999098181725,0.3835597336292267,0.06479261169433595,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-7.561157286167145
8,22.276880264282227,22.277779,26.81,37.1174430847168,3.9115586,0.028929999098181725,0.38602226972579956,0.2629179565429688,3.0,0.0,0.0,1.5799563,0.1,-0.01,0.0,-9.145776761582965
9,22.75835418701172,22.777779,29.01,36.056758880615234,2.8983784,0.028929999098181725,0.38349905610084534,0.5866777587890626,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-8.525643016069807
10,24.376161575317383,24.444445,31.02,35.97948455810547,1.4644966,0.028929999098181725,0.3752612769603729,0.9722616943359376,2.0,0.0,0.0,0.63131285,0.1,0.8,0.0,-2.9654617836094985
11,24.444320678710938,24.444445,32.8,35.05315399169922,2.19633,0.028929999098181725,0.3914036452770233,1.2423161132812501,2.0,0.0,0.0,0.34039396,0.1,0.8,0.9,-5.090071924263611
12,24.444448471069336,24.444445,34.34,34.6303825378418,2.6226823,0.028929999098181725,0.41495510935783386,1.3467433593750002,2.0,0.0,0.0,0.0,0.2,0.8,0.9,-2.8474695713121037
13,24.44445037841797,24.444445,35.59,33.705596923828125,6.1426105,0.028929999098181725,0.4229529798030853,1.38594375,3.0,0.0,0.0,3.2214942,0.2,0.8,0.9,-4.5994560526596615
14,24.993558883666992,25.0,36.37,30.895662307739258,4.755688,0.028929999098181725,0.4271582365036011,1.4113650878906254,3.0,0.0,0.0,0.0,0.2,0.8,0.9,-4.017505683528725
15,25.54885482788086,25.555555,36.75,29.84153175354004,4.104219,0.028929999098181725,0.4238378703594208,1.3636870605468752,2.0,0.0,0.0,0.25626755,0.2,0.8,0.9,-3.1328948684713396
16,27.212060928344727,27.222221,36.66,28.33095359802246,2.2920234,0.028929999098181725,0.4247451424598694,1.163425634765625,3.0,0.0,0.0,0.0,0.2,0.8,0.9,0.0
17,27.22154426574707,27.222221,36.01,27.33238983154297,3.0960183,0.028929999098181725,0.422610342502594,0.9303349365234376,3.0,0.0,0.0,2.8033445,0.2,0.7,0.9,0.0
18,27.22221565246582,27.222221,34.91,26.829153060913086,4.176141,0.028929999098181725,0.4229937195777893,0.5589963867187501,3.0,0.0,0.0,1.403101,0.1,-0.01,0.0,-2.7108605506364256
19,27.222227096557617,27.222221,33.29,26.16268539428711,3.2622855,0.028929999098181725,0.42336055636405945,0.18201223754882814,3.0,0.0,0.0,0.35262826,0.1,-0.01,0.0,-2.7963013609551126
20,27.222227096557617,27.222221,31.34,25.220346450805664,2.5764532,0.028929999098181725,0.42772194743156433,0.0036395673751831057,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-1.8965882519260049
21,27.222209930419922,27.222221,29.7,26.046693801879883,2.814959,0.028929999098181725,0.43747323751449585,0.0,3.0,0.0,0.0,0.93360084,0.1,-0.01,0.0,-1.0696933259168873
22,27.222211837768555,27.222221,28.56,24.205869674682617,1.9080728,0.028929999098181725,0.4521602392196655,0.0,3.0,0.0,0.0,0.4208772,0.1,-0.01,0.6,0.0
23,27.222227096557617,27.222221,27.66,24.52686882019043,1.4591773,0.028929999098181725,0.45536208152770996,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,0.0
24,27.22221565246582,27.222221,26.83,24.498310089111328,1.1553282,0.028929999098181725,0.4493587613105774,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,0.0
1,27.222227096557617,27.222221,26.06,25.64983367919922,0.9350706,0.028929999098181725,0.4698742926120758,0.0,3.0,0.0,0.0,0.0,0.4,0.7,0.6,-90.10567976510532
2,27.222209930419922,27.222221,25.44,27.240158081054688,0.75274515,0.028929999098181725,0.4635855555534363,0.0,3.0,0.0,0.0,0.0,0.4,0.7,0.6,-128.51604265671108
3,27.222225189208984,27.222221,25.12,30.1630916595459,0.6016012,0.028929999098181725,0.4683874249458313,0.0,3.0,0.0,0.0,0.0,0.2,0.7,0.6,-83.6513327437163
4,27.222196578979492,27.222221,24.73,30.960317611694336,0.46755865,0.028929999098181725,0.458919495344162,0.0,3.0,0.0,0.0,0.0,0.2,0.7,0.6,-91.7640125007872
5,27.222183227539062,27.222221,24.27,34.14970016479492,0.35321736,0.028929999098181725,0.47318366169929504,0.0,3.0,0.0,0.0,0.0,0.2,0.7,0.6,-100.4696415908377
6,27.222200393676758,27.222221,23.93,34.97773361206055,0.14514533,0.028929999098181725,0.48545747995376587,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-56.55985306614739
7,27.22222328186035,27.222221,24.72,35.601661682128906,0.3138743,0.028929999098181725,0.47887781262397766,0.0777456756591797,3.0,0.0,0.0,0.0,0.2,-0.01,0.6,-92.98637651521115
8,27.22222328186035,27.222221,26.84,37.77141571044922,0.51450324,0.028929999098181725,0.4768282175064087,0.22763492431640628,3.0,0.0,0.0,0.0,0.2,-0.01,0.0,-71.35614739623219
9,27.22222328186035,27.222221,29.33,37.41307830810547,0.89937156,0.028929999098181725,0.49798503518104553,0.5347163818359376,3.0,0.0,0.0,0.0,0.4,-0.01,0.0,-143.2952302981018
10,27.22222328186035,27.222221,31.54,35.54820251464844,1.2845168,0.028929999098181725,0.4969939887523651,0.7239750732421876,3.0,0.0,0.0,0.0,0.1,0.8,0.0,-38.310290032073
11,27.222225189208984,27.222221,33.41,35.338077545166016,1.8284115,0.028929999098181725,0.49799537658691406,1.0241939208984376,3.0,0.0,0.0,0.0,0.1,0.8,0.9,-11.299965456717041
12,25.58525848388672,25.555555,35.01,33.40180206298828,4.3984056,0.028929999098181725,0.5039533376693726,1.0894986328125,2.0,0.0,0.0,0.08424588,0.2,0.8,0.9,-0.7477207183837891
13,25.08447265625,25.0,36.2,31.285839080810547,7.3280015,0.028929999098181725,0.4996187388896942,1.1699783935546877,2.0,0.0,0.0,0.05387618,0.2,0.8,0.9,0.0
14,26.657062530517578,26.666666,36.78,30.678451538085938,4.6696625,0.028929999098181725,0.49783197045326233,1.1275239990234376,2.0,0.0,0.0,0.5749913,0.2,0.8,0.9,-0.8691425323486328
15,25.58102035522461,25.555555,36.77,30.316553115844727,5.3963637,0.028929999098181725,0.4939703047275543,0.9853649414062502,2.0,0.0,0.0,0.1668073,0.2,0.8,0.9,0.0
16,23.658174514770508,23.5,36.18,28.176877975463867,9.441396,0.028929999098181725,0.49687644839286804,0.8378137939453125,2.0,0.0,0.0,0.45780352,0.2,0.8,0.9,-9.565802049477497
17,23.377838134765625,23.333334,34.82,26.43577003479004,10.608549,0.028929999098181725,0.4925130605697632,0.6033090087890626,3.0,0.0,0.0,0.0,0.2,0.7,0.9,-11.30582391535063
18,24.260374069213867,24.277779,33.39,27.1461181640625,7.613954,0.028929999098181725,0.4899848997592926,0.36905438232421883,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-11.321054202562664
19,24.424718856811523,24.444445,31.99,25.298294067382812,5.4206243,0.028929999098181725,0.49534112215042114,0.12210248107910159,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-10.208595891923324
20,25.300912857055664,25.333334,30.58,25.357494354248047,3.1484468,0.028929999098181725,0.49002161622047424,0.004431985187530518,3.0,0.0,0.0,0.41899168,0.1,-0.01,0.0,-4.642071644808311
21,26.635265350341797,26.666666,29.37,24.930477142333984,1.218429,0.028929999098181725,0.5059443116188049,0.0,3.0,0.0,0.0,0.4190079,0.1,-0.01,0.0,0.0
22,24.85686492919922,24.777779,28.29,23.739686965942383,2.5465865,0.028929999098181725,0.509623110294342,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.6,-5.079921425844077
23,24.45140266418457,24.444445,27.28,25.042259216308594,3.5323887,0.028929999098181725,0.5065817832946777,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-4.992269696118456
24,24.444618225097656,24.444445,26.4,24.861146926879883,3.0654147,0.028929999098181725,0.5071753263473511,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-3.2645499609097897
1,23.391094207763672,23.277779,25.72,24.37813949584961,3.8665125,0.028929999098181725,0.49967479705810547,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-6.516569644736592
2,22.261699676513672,22.222221,25.2,25.299942016601562,5.184355,0.028929999098181725,0.5116027593612671,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-9.879226132776239
3,22.223384857177734,22.222221,24.8,28.862539291381836,4.3342876,0.028929999098181725,0.5007569193840027,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-7.363439494292834
4,22.222326278686523,22.222221,24.48,30.398862838745117,3.4704187,0.028929999098181725,0.49219709634780884,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-5.361938940608525
5,22.222246170043945,22.222221,24.22,33.65916061401367,2.9097283,0.028929999098181725,0.4842226207256317,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-3.8926896821976698
6,22.22225570678711,22.222221,24.04,34.07748794555664,4.1340938,0.028929999098181725,0.49549952149391174,0.0,3.0,0.0,0.0,1.5633582,0.1,-0.01,0.6,-2.84529425029541
7,22.222240447998047,22.222221,24.71,34.812320709228516,2.9502373,0.028929999098181725,0.5065743923187256,0.07070885467529299,1.0,0.0,0.0,0.20850451,0.1,-0.01,0.6,-2.1977895103773335
8,22.277408599853516,22.277779,26.18,36.30730438232422,2.607364,0.02914999984204769,0.5155921578407288,0.25902619628906254,1.0,0.0,0.0,0.0,0.1,-0.01,0.0,-2.347893591519096
9,22.776700973510742,22.777779,28.7,34.62556076049805,2.3004026,0.02914999984204769,0.526607096195221,0.5017945678710938,1.0,0.0,0.0,0.0,0.1,-0.01,0.0,-1.9449940422200598
10,24.367164611816406,24.444445,30.99,35.67851257324219,1.0921263,0.02914999984204769,0.5235084295272827,0.7119604248046876,1.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0
11,24.44432258605957,24.444445,32.88,32.52257537841797,1.666379,0.02914999984204769,0.5347262024879456,0.7927937255859376,1.0,0.0,0.0,0.41718233,0.1,0.8,0.9,0.0
12,24.444448471069336,24.444445,34.3,30.656259536743164,2.2824903,0.02914999984204769,0.5427520871162415,1.071402685546875,1.0,0.0,0.0,0.0,0.2,0.8,0.9,0.0
13,24.499187469482422,24.5,35.26,28.215543746948242,2.9850795,0.02914999984204769,0.5413970947265625,1.1518671386718753,1.0,0.0,0.0,0.21480481,0.2,0.8,0.9,0.0
14,25.633108139038086,25.666666,35.43,27.011966705322266,2.788489,0.02914999984204769,0.5376965999603271,1.2388201171875002,1.0,0.0,0.0,0.16436546,0.2,0.8,0.9,-0.1788196563720703
15,24.569612503051758,24.444445,35.19,27.064151763916016,3.7866793,0.02914999984204769,0.5237311720848083,1.1085610107421875,0.0,0.0,0.0,0.0,0.2,0.8,0.9,-1.7473020819634257
16,24.447555541992188,24.444445,34.9,26.372770309448242,5.2466035,0.05866999924182892,0.5128424763679504,0.932677587890625,0.0,0.0,0.0,0.0,0.2,0.4,0.6,-2.54615280908547
17,24.444486618041992,24.444445,33.27,25.3011531829834,5.4576106,0.05866999924182892,0.5067547559738159,0.7111692626953126,0.0,0.0,0.0,0.20859128,0.2,0.7,0.6,-2.6673412332056614
18,24.22572135925293,24.222221,30.88,24.43901824951172,5.545827,0.05866999924182892,0.4970102310180664,0.41965085449218753,1.0,0.0,0.0,0.41718134,0.1,-0.01,0.0,-7.9252911415096605
19,23.3494815826416,23.333334,28.49,24.353748321533203,5.884019,0.02914999984204769,0.48917442560195923,0.13532804260253908,1.0,0.0,0.0,0.0,0.1,-0.01,0.0,-12.259548139732942
20,23.553064346313477,23.555555,26.84,24.25287628173828,6.1045904,0.02914999984204769,0.49785953760147095,0.0031989546775817875,1.0,0.0,0.0,1.8533087,0.1,-0.01,0.0,-8.71840149864147
21,24.441442489624023,24.444445,26.09,24.387216567993164,2.8420863,0.02914999984204769,0.5083267688751221,0.0,3.0,0.0,0.0,0.0,0.1,-0.01,0.0,-3.1848423306691984
22,24.444271087646484,24.444445,25.72,24.3657169342041,4.0759797,0.02914999984204769,0.5091332197189331,0.0,3.0,0.0,0.0,2.3639038,0.1,-0.01,0.6,-2.2591416519717313
23,24.444448471069336,24.444445,25.39,23.087141036987305,2.368216,0.028929999098181725,0.496667742729187,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-1.3348285946449323
24,24.444454193115234,24.444445,24.99,23.95943260192871,1.7690095,0.028929999098181725,0.481655478477478,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,0.0
1,23.33792495727539,23.277779,24.58,23.485565185546875,2.6836908,0.028929999098181725,0.44430792331695557,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-2.4171955606434494
2,22.259347915649414,22.222221,24.34,25.102561950683594,4.0830097,0.028929999098181725,0.4387955665588379,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-4.952723382099066
3,22.22335433959961,22.222221,24.16,26.607513427734375,3.5563731,0.028929999098181725,0.4371747076511383,0.0,3.0,0.0,0.0,0.0,0.1,0.7,0.6,-3.564387398204417
